target,id
4480.0,8849
4480.0,8850
4480.0,8851
4480.0,8852
4480.0,8853
4480.0,8854
4480.0,8855
4480.0,8856
4480.0,8857
4480.0,8858
4481.0,8859
4481.0,8860
4481.0,8861
4482.0,8862
4482.0,8863
4482.0,8864
4482.0,8865
4482.0,8866
4482.0,8867
4483.0,8868
4483.0,8869
4484.0,8870
4484.0,8871
4484.0,8872
4484.0,8873
4484.0,8874
4484.0,8875
4484.0,8876
4484.0,8877
4484.0,8878
4485.0,8879
4485.0,8880
4485.0,8881
4485.0,8882
4486.0,8883
4486.0,8884
4486.0,8885
4486.0,8886
4486.0,8887
4487.0,8888
4488.0,8889
4488.0,8890
4488.0,8891
4488.0,8892
4488.0,8893
4488.0,8894
4488.0,8895
4488.0,8896
4489.0,8897
4489.0,8898
4490.0,8899
4490.0,8900
4491.0,8901
4491.0,8902
4491.0,8903
4492.0,8904
4492.0,8905
4492.0,8906
4492.0,8907
4492.0,8908
4493.0,8909
4493.0,8910
4493.0,8911
4493.0,8912
4493.0,8913
4494.0,8914
4494.0,8915
4494.0,8916
4494.0,8917
4495.0,8918
4496.0,8919
4496.0,8920
4496.0,8921
4496.0,8922
4496.0,8923
4496.0,8924
4496.0,8925
4497.0,8926
4497.0,8927
4497.0,8928
4497.0,8929
4497.0,8930
4497.0,8931
4497.0,8932
4497.0,8933
4497.0,8934
4497.0,8935
4497.0,8936
4497.0,8937
4497.0,8938
4497.0,8939
4497.0,8940
4497.0,8941
4497.0,8942
4497.0,8943
4498.0,8944
4498.0,8945
4498.0,8946
4498.0,8947
4498.0,8948
4498.0,8949
4498.0,8950
4498.0,8951
4498.0,8952
4499.0,8953
4500.0,8954
4500.0,8955
4501.0,8956
4501.0,8957
4501.0,8958
4502.0,8959
4502.0,8960
4502.0,8961
4502.0,8962
4503.0,8963
4503.0,8964
4503.0,8965
4503.0,8966
4503.0,8967
4503.0,8968
4504.0,8969
4504.0,8970
4504.0,8971
4504.0,8972
4504.0,8973
4504.0,8974
4504.0,8975
4504.0,8976
4504.0,8977
4504.0,8978
4505.0,8979
4506.0,8980
4507.0,8981
4507.0,8982
4508.0,8983
4508.0,8984
4508.0,8985
4508.0,8986
4508.0,8987
4509.0,8988
4509.0,8989
4509.0,8990
4509.0,8991
4509.0,8992
4509.0,8993
4510.0,8994
4510.0,8995
4510.0,8996
4511.0,8997
4511.0,8998
4511.0,8999
4512.0,9000
4512.0,9001
4512.0,9002
4513.0,9003
4513.0,9004
4513.0,9005
4513.0,9006
4513.0,9007
4513.0,9008
4513.0,9009
4513.0,9010
4513.0,9011
4513.0,9012
4513.0,9013
4513.0,9014
4514.0,9015
4514.0,9016
4514.0,9017
4514.0,9018
4514.0,9019
4514.0,9020
4514.0,9021
4514.0,9022
4515.0,9023
4515.0,9024
4515.0,9025
4516.0,9026
4516.0,9027
4516.0,9028
4516.0,9029
4516.0,9030
586.0,9031
587.0,9032
587.0,9033
587.0,9034
587.0,9035
587.0,9036
587.0,9037
587.0,9038
587.0,9039
587.0,9040
587.0,9041
587.0,9042
587.0,9043
587.0,9044
587.0,9045
588.0,9046
588.0,9047
588.0,9048
588.0,9049
588.0,9050
589.0,9051
589.0,9052
589.0,9053
589.0,9054
589.0,9055
589.0,9056
589.0,9057
589.0,9058
589.0,9059
589.0,9060
4516.0,9061
4516.0,9062
4516.0,9063
4516.0,9064
4516.0,9065
4517.0,9066
4517.0,9067
4518.0,9068
4518.0,9069
4518.0,9070
4519.0,9071
4520.0,9072
4520.0,9073
4520.0,9074
4520.0,9075
4520.0,9076
4520.0,9077
4521.0,9078
4521.0,9079
4521.0,9080
4521.0,9081
4522.0,9082
4522.0,9083
4523.0,9084
4523.0,9085
4523.0,9086
4523.0,9087
4523.0,9088
4523.0,9089
4523.0,9090
4523.0,9091
4523.0,9092
4524.0,9093
4524.0,9094
4524.0,9095
4524.0,9096
4525.0,9097
4525.0,9098
4525.0,9099
4525.0,9100
4525.0,9101
4527.0,9102
4528.0,9103
4528.0,9104
4528.0,9105
4529.0,9106
4529.0,9107
4530.0,9108
4530.0,9109
4530.0,9110
4531.0,9111
4531.0,9112
4531.0,9113
4531.0,9114
4532.0,9115
4532.0,9116
4532.0,9117
4533.0,9118
4533.0,9119
4534.0,9120
4534.0,9121
4535.0,9122
4535.0,9123
4535.0,9124
4536.0,9125
4536.0,9126
4536.0,9127
4536.0,9128
4536.0,9129
4536.0,9130
4536.0,9131
4536.0,9132
4536.0,9133
4536.0,9134
4537.0,9135
4537.0,9136
4537.0,9137
4537.0,9138
4537.0,9139
4537.0,9140
4537.0,9141
4537.0,9142
4538.0,9143
4538.0,9144
4538.0,9145
4538.0,9146
4538.0,9147
4538.0,9148
4538.0,9149
4538.0,9150
4539.0,9151
4539.0,9152
4539.0,9153
4540.0,9154
4540.0,9155
4540.0,9156
4540.0,9157
4540.0,9158
4540.0,9159
4540.0,9160
4541.0,9161
4541.0,9162
4541.0,9163
4541.0,9164
4541.0,9165
4541.0,9166
4541.0,9167
4542.0,9168
4542.0,9169
4543.0,9170
4543.0,9171
4543.0,9172
4543.0,9173
4543.0,9174
4543.0,9175
4543.0,9176
4543.0,9177
4543.0,9178
4543.0,9179
4543.0,9180
4543.0,9181
4544.0,9182
4544.0,9183
4544.0,9184
4545.0,9185
4545.0,9186
4545.0,9187
4546.0,9188
4546.0,9189
4547.0,9190
4547.0,9191
4547.0,9192
4547.0,9193
4547.0,9194
4547.0,9195
4548.0,9196
4548.0,9197
4548.0,9198
4548.0,9199
4549.0,9200
4549.0,9201
4549.0,9202
4550.0,9203
4550.0,9204
4550.0,9205
4551.0,9206
4551.0,9207
4552.0,9208
4552.0,9209
4552.0,9210
4552.0,9211
4553.0,9212
4553.0,9213
4553.0,9214
4554.0,9215
4555.0,9216
4556.0,9217
4556.0,9218
4556.0,9219
4556.0,9220
4557.0,9221
4557.0,9222
4557.0,9223
4557.0,9224
4558.0,9225
4558.0,9226
4558.0,9227
4558.0,9228
4558.0,9229
4558.0,9230
4558.0,9231
4558.0,9232
4558.0,9233
4558.0,9234
4558.0,9235
4559.0,9236
4559.0,9237
4559.0,9238
4559.0,9239
4559.0,9240
4559.0,9241
4559.0,9242
4559.0,9243
4559.0,9244
4559.0,9245
4559.0,9246
4559.0,9247
4559.0,9248
4560.0,9249
4560.0,9250
4560.0,9251
4560.0,9252
4560.0,9253
4560.0,9254
4560.0,9255
4560.0,9256
4561.0,9257
4561.0,9258
4561.0,9259
4561.0,9260
4561.0,9261
4561.0,9262
4561.0,9263
4561.0,9264
4562.0,9265
4562.0,9266
4562.0,9267
4562.0,9268
4562.0,9269
4562.0,9270
4563.0,9271
4563.0,9272
4563.0,9273
4564.0,9274
4564.0,9275
4564.0,9276
4564.0,9277
4564.0,9278
4564.0,9279
4565.0,9280
4565.0,9281
4566.0,9282
4566.0,9283
4566.0,9284
4566.0,9285
4566.0,9286
4566.0,9287
4568.0,9288
4568.0,9289
4568.0,9290
4569.0,9291
4570.0,9292
4570.0,9293
4570.0,9294
4570.0,9295
4570.0,9296
4570.0,9297
4571.0,9298
4571.0,9299
4572.0,9300
4572.0,9301
4573.0,9302
4573.0,9303
4573.0,9304
4573.0,9305
4574.0,9306
4574.0,9307
4574.0,9308
4575.0,9309
4575.0,9310
4576.0,9311
4576.0,9312
4578.0,9313
4578.0,9314
4578.0,9315
4578.0,9316
4578.0,9317
4578.0,9318
4578.0,9319
4578.0,9320
4578.0,9321
4579.0,9322
4579.0,9323
4579.0,9324
4579.0,9325
4579.0,9326
4579.0,9327
4579.0,9328
4580.0,9329
4580.0,9330
4580.0,9331
4580.0,9332
4580.0,9333
4580.0,9334
4580.0,9335
4580.0,9336
4580.0,9337
4580.0,9338
4580.0,9339
4580.0,9340
4581.0,9341
4581.0,9342
4581.0,9343
4582.0,9344
4582.0,9345
4583.0,9346
4583.0,9347
4583.0,9348
4584.0,9349
4584.0,9350
4584.0,9351
4584.0,9352
4584.0,9353
4584.0,9354
4585.0,9355
4585.0,9356
4586.0,9357
4586.0,9358
4586.0,9359
4586.0,9360
589.0,9361
589.0,9362
589.0,9363
589.0,9364
589.0,9365
589.0,9366
589.0,9367
589.0,9368
589.0,9369
589.0,9370
589.0,9371
589.0,9372
589.0,9373
589.0,9374
589.0,9375
589.0,9376
589.0,9377
589.0,9378
589.0,9379
589.0,9380
589.0,9381
589.0,9382
589.0,9383
589.0,9384
589.0,9385
589.0,9386
589.0,9387
589.0,9388
589.0,9389
589.0,9390
4586.0,9391
4586.0,9392
4586.0,9393
4586.0,9394
4586.0,9395
4586.0,9396
4586.0,9397
4586.0,9398
4586.0,9399
4586.0,9400
4586.0,9401
4586.0,9402
4586.0,9403
4586.0,9404
4586.0,9405
4586.0,9406
4586.0,9407
4587.0,9408
4587.0,9409
4588.0,9410
4588.0,9411
4588.0,9412
4588.0,9413
4588.0,9414
4588.0,9415
4588.0,9416
4588.0,9417
4588.0,9418
4588.0,9419
4588.0,9420
4588.0,9421
4588.0,9422
4588.0,9423
4588.0,9424
4588.0,9425
4588.0,9426
4588.0,9427
4590.0,9428
4590.0,9429
4591.0,9430
4591.0,9431
4591.0,9432
4591.0,9433
4591.0,9434
4591.0,9435
4592.0,9436
4592.0,9437
4592.0,9438
4592.0,9439
4592.0,9440
4592.0,9441
4592.0,9442
4592.0,9443
4592.0,9444
4593.0,9445
4593.0,9446
4593.0,9447
4594.0,9448
4594.0,9449
4595.0,9450
4596.0,9451
4596.0,9452
4596.0,9453
4596.0,9454
4596.0,9455
4597.0,9456
4598.0,9457
4598.0,9458
4598.0,9459
4598.0,9460
4600.0,9461
4600.0,9462
4600.0,9463
4600.0,9464
4600.0,9465
4601.0,9466
4601.0,9467
4601.0,9468
4602.0,9469
4602.0,9470
4602.0,9471
4602.0,9472
4603.0,9473
4603.0,9474
4603.0,9475
4603.0,9476
4604.0,9477
4604.0,9478
4604.0,9479
4604.0,9480
4604.0,9481
4604.0,9482
4604.0,9483
4604.0,9484
4604.0,9485
4605.0,9486
4606.0,9487
4606.0,9488
4606.0,9489
4606.0,9490
4607.0,9491
4608.0,9492
4608.0,9493
4608.0,9494
4608.0,9495
4608.0,9496
4608.0,9497
4609.0,9498
4609.0,9499
4610.0,9500
4611.0,9501
4611.0,9502
4611.0,9503
4611.0,9504
4611.0,9505
4611.0,9506
4612.0,9507
4612.0,9508
4612.0,9509
4612.0,9510
4612.0,9511
4612.0,9512
4612.0,9513
4612.0,9514
4612.0,9515
4612.0,9516
4612.0,9517
4613.0,9518
4613.0,9519
4615.0,9520
4616.0,9521
4616.0,9522
4616.0,9523
4617.0,9524
4617.0,9525
4617.0,9526
4617.0,9527
4617.0,9528
4617.0,9529
4617.0,9530
4617.0,9531
4617.0,9532
4617.0,9533
4618.0,9534
4619.0,9535
4619.0,9536
4619.0,9537
4619.0,9538
4619.0,9539
4619.0,9540
4619.0,9541
4619.0,9542
4620.0,9543
4620.0,9544
4620.0,9545
4620.0,9546
4620.0,9547
4620.0,9548
4620.0,9549
4620.0,9550
4620.0,9551
4620.0,9552
4620.0,9553
4620.0,9554
4620.0,9555
4620.0,9556
4620.0,9557
4620.0,9558
4621.0,9559
4622.0,9560
4622.0,9561
4622.0,9562
4623.0,9563
4623.0,9564
4623.0,9565
4624.0,9566
4624.0,9567
4624.0,9568
4624.0,9569
4625.0,9570
4626.0,9571
4626.0,9572
4626.0,9573
4626.0,9574
4626.0,9575
4626.0,9576
4626.0,9577
4627.0,9578
4627.0,9579
4627.0,9580
4627.0,9581
4627.0,9582
4627.0,9583
4627.0,9584
4628.0,9585
4628.0,9586
4628.0,9587
4628.0,9588
4629.0,9589
4629.0,9590
4629.0,9591
4630.0,9592
4630.0,9593
4630.0,9594
4630.0,9595
4630.0,9596
4630.0,9597
4630.0,9598
4631.0,9599
4631.0,9600
4632.0,9601
4632.0,9602
4632.0,9603
4632.0,9604
4633.0,9605
4633.0,9606
4633.0,9607
4633.0,9608
4633.0,9609
4633.0,9610
4633.0,9611
4633.0,9612
4633.0,9613
4633.0,9614
4633.0,9615
4634.0,9616
4634.0,9617
4634.0,9618
4635.0,9619
4636.0,9620
4636.0,9621
4637.0,9622
4637.0,9623
4637.0,9624
4637.0,9625
4637.0,9626
4637.0,9627
4637.0,9628
4637.0,9629
4637.0,9630
4637.0,9631
4637.0,9632
4637.0,9633
4638.0,9634
4638.0,9635
4639.0,9636
4639.0,9637
4639.0,9638
4639.0,9639
4639.0,9640
4639.0,9641
4640.0,9642
4640.0,9643
4640.0,9644
4641.0,9645
4641.0,9646
4641.0,9647
4641.0,9648
4641.0,9649
4641.0,9650
4641.0,9651
4642.0,9652
4642.0,9653
4642.0,9654
4642.0,9655
4642.0,9656
4642.0,9657
4642.0,9658
4642.0,9659
4642.0,9660
4642.0,9661
4642.0,9662
4642.0,9663
4643.0,9664
4643.0,9665
4643.0,9666
4643.0,9667
4644.0,9668
4644.0,9669
4645.0,9670
4645.0,9671
4646.0,9672
4646.0,9673
4646.0,9674
4647.0,9675
4648.0,9676
4648.0,9677
4648.0,9678
4648.0,9679
4649.0,9680
4649.0,9681
4649.0,9682
4649.0,9683
4649.0,9684
4650.0,9685
4652.0,9686
4652.0,9687
4652.0,9688
4652.0,9689
4652.0,9690
589.0,9691
589.0,9692
589.0,9693
589.0,9694
589.0,9695
589.0,9696
589.0,9697
589.0,9698
589.0,9699
589.0,9700
589.0,9701
589.0,9702
589.0,9703
589.0,9704
589.0,9705
589.0,9706
589.0,9707
589.0,9708
589.0,9709
589.0,9710
590.0,9711
590.0,9712
590.0,9713
590.0,9714
590.0,9715
590.0,9716
590.0,9717
590.0,9718
590.0,9719
590.0,9720
4653.0,9721
4653.0,9722
4653.0,9723
4654.0,9724
4654.0,9725
4654.0,9726
4654.0,9727
4654.0,9728
4655.0,9729
4656.0,9730
4656.0,9731
4656.0,9732
4656.0,9733
4656.0,9734
4656.0,9735
4656.0,9736
4657.0,9737
4657.0,9738
4657.0,9739
4657.0,9740
4657.0,9741
4657.0,9742
4659.0,9743
4659.0,9744
4659.0,9745
4659.0,9746
4659.0,9747
4659.0,9748
4659.0,9749
4660.0,9750
4660.0,9751
4661.0,9752
4661.0,9753
4661.0,9754
4661.0,9755
4661.0,9756
4661.0,9757
4661.0,9758
4661.0,9759
4661.0,9760
4661.0,9761
4662.0,9762
4662.0,9763
4662.0,9764
4662.0,9765
4662.0,9766
4662.0,9767
4662.0,9768
4662.0,9769
4662.0,9770
4662.0,9771
4662.0,9772
4662.0,9773
4663.0,9774
4663.0,9775
4663.0,9776
4663.0,9777
4664.0,9778
4664.0,9779
4664.0,9780
4665.0,9781
4665.0,9782
4665.0,9783
4665.0,9784
4665.0,9785
4666.0,9786
4666.0,9787
4666.0,9788
4666.0,9789
4666.0,9790
4666.0,9791
4666.0,9792
4666.0,9793
4666.0,9794
4666.0,9795
4666.0,9796
4666.0,9797
4666.0,9798
4666.0,9799
4667.0,9800
4668.0,9801
4668.0,9802
4668.0,9803
4668.0,9804
4668.0,9805
4668.0,9806
4668.0,9807
4668.0,9808
4669.0,9809
4669.0,9810
4669.0,9811
4670.0,9812
4670.0,9813
4670.0,9814
4670.0,9815
4670.0,9816
4670.0,9817
4671.0,9818
4672.0,9819
4672.0,9820
4672.0,9821
4672.0,9822
4672.0,9823
4672.0,9824
4672.0,9825
4672.0,9826
4672.0,9827
4672.0,9828
4672.0,9829
4672.0,9830
4672.0,9831
4672.0,9832
4672.0,9833
4672.0,9834
4672.0,9835
4672.0,9836
4672.0,9837
4673.0,9838
4673.0,9839
4674.0,9840
4675.0,9841
4675.0,9842
4675.0,9843
4675.0,9844
4676.0,9845
4676.0,9846
4676.0,9847
4676.0,9848
4676.0,9849
4676.0,9850
4677.0,9851
4677.0,9852
4678.0,9853
4678.0,9854
4678.0,9855
4678.0,9856
4678.0,9857
4678.0,9858
4678.0,9859
4678.0,9860
4678.0,9861
4678.0,9862
4678.0,9863
4679.0,9864
4679.0,9865
4679.0,9866
4679.0,9867
4679.0,9868
4679.0,9869
4679.0,9870
4679.0,9871
4679.0,9872
4679.0,9873
4679.0,9874
4679.0,9875
4680.0,9876
4680.0,9877
4681.0,9878
4681.0,9879
4682.0,9880
4682.0,9881
4682.0,9882
4682.0,9883
4682.0,9884
4682.0,9885
4682.0,9886
4682.0,9887
4682.0,9888
4683.0,9889
4684.0,9890
4685.0,9891
4685.0,9892
4685.0,9893
4685.0,9894
4685.0,9895
4685.0,9896
4685.0,9897
4685.0,9898
4685.0,9899
4686.0,9900
4686.0,9901
4686.0,9902
4687.0,9903
4687.0,9904
4687.0,9905
4687.0,9906
4688.0,9907
4688.0,9908
4688.0,9909
4688.0,9910
4688.0,9911
4688.0,9912
4688.0,9913
4688.0,9914
4689.0,9915
4689.0,9916
4689.0,9917
4689.0,9918
4689.0,9919
4689.0,9920
4690.0,9921
4690.0,9922
4690.0,9923
4691.0,9924
4691.0,9925
4691.0,9926
4692.0,9927
4692.0,9928
4692.0,9929
4692.0,9930
4692.0,9931
4692.0,9932
4692.0,9933
4692.0,9934
4692.0,9935
4693.0,9936
4693.0,9937
4693.0,9938
4693.0,9939
4693.0,9940
4693.0,9941
4693.0,9942
4693.0,9943
4693.0,9944
4693.0,9945
4694.0,9946
4694.0,9947
4694.0,9948
4695.0,9949
4695.0,9950
4696.0,9951
4696.0,9952
4697.0,9953
4697.0,9954
4698.0,9955
4698.0,9956
4698.0,9957
4699.0,9958
4700.0,9959
4700.0,9960
4700.0,9961
4700.0,9962
4700.0,9963
4701.0,9964
4702.0,9965
4702.0,9966
4702.0,9967
4702.0,9968
4702.0,9969
4702.0,9970
4702.0,9971
4702.0,9972
4702.0,9973
4702.0,9974
4702.0,9975
4703.0,9976
4703.0,9977
4704.0,9978
4704.0,9979
4704.0,9980
4704.0,9981
4704.0,9982
4704.0,9983
4704.0,9984
4704.0,9985
4704.0,9986
4704.0,9987
4704.0,9988
4704.0,9989
4704.0,9990
4704.0,9991
4704.0,9992
4704.0,9993
4704.0,9994
4704.0,9995
4704.0,9996
4704.0,9997
4704.0,9998
4704.0,9999
4704.0,10000
4704.0,10001
4705.0,10002
4705.0,10003
4705.0,10004
4706.0,10005
4706.0,10006
4707.0,10007
4707.0,10008
4707.0,10009
4707.0,10010
4707.0,10011
4707.0,10012
4707.0,10013
4707.0,10014
4708.0,10015
4708.0,10016
4708.0,10017
4709.0,10018
4709.0,10019
4709.0,10020
413.0,10021
413.0,10022
414.0,10023
414.0,10024
414.0,10025
414.0,10026
414.0,10027
415.0,10028
415.0,10029
416.0,10030
416.0,10031
416.0,10032
417.0,10033
417.0,10034
417.0,10035
417.0,10036
417.0,10037
417.0,10038
417.0,10039
417.0,10040
417.0,10041
418.0,10042
418.0,10043
418.0,10044
418.0,10045
418.0,10046
418.0,10047
418.0,10048
418.0,10049
418.0,10050
590.0,10051
590.0,10052
591.0,10053
591.0,10054
591.0,10055
591.0,10056
591.0,10057
591.0,10058
591.0,10059
591.0,10060
591.0,10061
591.0,10062
591.0,10063
591.0,10064
591.0,10065
591.0,10066
591.0,10067
591.0,10068
591.0,10069
591.0,10070
591.0,10071
591.0,10072
591.0,10073
591.0,10074
591.0,10075
592.0,10076
592.0,10077
592.0,10078
592.0,10079
592.0,10080
4710.0,10081
4710.0,10082
4711.0,10083
4711.0,10084
4712.0,10085
4712.0,10086
4712.0,10087
4712.0,10088
4712.0,10089
4712.0,10090
4712.0,10091
4712.0,10092
4712.0,10093
4712.0,10094
4712.0,10095
4712.0,10096
4713.0,10097
4714.0,10098
4714.0,10099
4714.0,10100
4715.0,10101
4715.0,10102
4715.0,10103
4715.0,10104
4716.0,10105
4716.0,10106
4717.0,10107
4717.0,10108
4717.0,10109
4717.0,10110
4717.0,10111
4717.0,10112
4717.0,10113
4718.0,10114
4718.0,10115
4718.0,10116
4718.0,10117
4718.0,10118
4718.0,10119
4718.0,10120
4718.0,10121
4719.0,10122
4719.0,10123
4719.0,10124
4719.0,10125
4719.0,10126
4719.0,10127
4719.0,10128
4719.0,10129
4719.0,10130
4719.0,10131
4720.0,10132
4720.0,10133
4721.0,10134
4721.0,10135
4721.0,10136
4721.0,10137
4722.0,10138
4723.0,10139
4724.0,10140
4724.0,10141
4724.0,10142
4724.0,10143
4724.0,10144
4724.0,10145
4724.0,10146
4724.0,10147
4725.0,10148
4725.0,10149
4725.0,10150
4725.0,10151
4725.0,10152
4725.0,10153
4725.0,10154
4726.0,10155
4727.0,10156
4727.0,10157
4727.0,10158
4727.0,10159
4728.0,10160
4729.0,10161
4729.0,10162
4729.0,10163
4729.0,10164
4730.0,10165
4730.0,10166
4730.0,10167
4731.0,10168
4731.0,10169
4732.0,10170
4732.0,10171
4732.0,10172
4732.0,10173
4732.0,10174
4732.0,10175
4732.0,10176
4733.0,10177
4733.0,10178
4733.0,10179
4735.0,10180
4735.0,10181
4735.0,10182
4735.0,10183
4735.0,10184
4737.0,10185
4737.0,10186
4737.0,10187
4737.0,10188
4737.0,10189
4737.0,10190
4738.0,10191
4738.0,10192
4739.0,10193
4739.0,10194
4739.0,10195
4739.0,10196
4739.0,10197
4739.0,10198
4739.0,10199
4740.0,10200
4740.0,10201
4740.0,10202
4740.0,10203
4740.0,10204
4740.0,10205
4740.0,10206
4740.0,10207
4741.0,10208
4742.0,10209
4742.0,10210
4742.0,10211
4742.0,10212
4742.0,10213
4742.0,10214
4742.0,10215
4742.0,10216
4743.0,10217
4743.0,10218
4743.0,10219
4743.0,10220
4743.0,10221
4743.0,10222
4743.0,10223
4743.0,10224
4743.0,10225
4744.0,10226
4744.0,10227
4744.0,10228
4744.0,10229
4744.0,10230
4745.0,10231
4745.0,10232
4745.0,10233
4745.0,10234
4746.0,10235
4746.0,10236
4746.0,10237
4746.0,10238
4746.0,10239
4746.0,10240
4746.0,10241
4746.0,10242
4748.0,10243
4748.0,10244
4749.0,10245
4749.0,10246
4749.0,10247
4749.0,10248
4749.0,10249
4749.0,10250
4749.0,10251
4749.0,10252
4749.0,10253
4750.0,10254
4750.0,10255
4751.0,10256
4751.0,10257
4751.0,10258
4751.0,10259
4751.0,10260
4751.0,10261
4751.0,10262
4751.0,10263
4751.0,10264
4751.0,10265
4751.0,10266
4751.0,10267
4751.0,10268
4751.0,10269
4751.0,10270
4751.0,10271
4752.0,10272
4752.0,10273
4752.0,10274
4752.0,10275
4752.0,10276
4753.0,10277
4753.0,10278
4754.0,10279
4754.0,10280
4754.0,10281
4755.0,10282
4755.0,10283
4755.0,10284
4755.0,10285
4755.0,10286
4756.0,10287
4757.0,10288
4758.0,10289
4758.0,10290
4758.0,10291
4758.0,10292
4758.0,10293
4758.0,10294
4758.0,10295
4759.0,10296
4759.0,10297
4759.0,10298
4759.0,10299
4759.0,10300
4760.0,10301
4760.0,10302
4760.0,10303
4761.0,10304
4761.0,10305
4761.0,10306
4762.0,10307
4763.0,10308
4763.0,10309
4763.0,10310
4763.0,10311
4764.0,10312
4764.0,10313
4764.0,10314
4764.0,10315
4764.0,10316
4764.0,10317
4764.0,10318
4764.0,10319
4764.0,10320
4764.0,10321
4764.0,10322
4764.0,10323
4764.0,10324
4764.0,10325
4764.0,10326
4764.0,10327
4765.0,10328
4766.0,10329
4766.0,10330
4766.0,10331
4766.0,10332
4766.0,10333
4766.0,10334
4766.0,10335
4766.0,10336
4766.0,10337
4766.0,10338
4767.0,10339
4767.0,10340
4768.0,10341
4769.0,10342
4769.0,10343
4769.0,10344
4769.0,10345
4769.0,10346
4769.0,10347
4770.0,10348
4770.0,10349
4770.0,10350
4770.0,10351
4770.0,10352
4770.0,10353
4770.0,10354
4770.0,10355
4770.0,10356
4771.0,10357
4771.0,10358
4771.0,10359
4771.0,10360
4771.0,10361
4772.0,10362
4773.0,10363
4773.0,10364
4773.0,10365
4773.0,10366
4773.0,10367
4773.0,10368
4774.0,10369
4774.0,10370
4774.0,10371
4775.0,10372
4775.0,10373
4776.0,10374
4777.0,10375
4777.0,10376
4778.0,10377
4778.0,10378
4778.0,10379
4778.0,10380
592.0,10381
593.0,10382
593.0,10383
593.0,10384
593.0,10385
593.0,10386
593.0,10387
593.0,10388
593.0,10389
593.0,10390
593.0,10391
593.0,10392
593.0,10393
593.0,10394
593.0,10395
593.0,10396
593.0,10397
593.0,10398
593.0,10399
593.0,10400
593.0,10401
593.0,10402
593.0,10403
593.0,10404
593.0,10405
593.0,10406
593.0,10407
593.0,10408
593.0,10409
593.0,10410
4778.0,10411
4779.0,10412
4779.0,10413
4779.0,10414
4780.0,10415
4780.0,10416
4781.0,10417
4781.0,10418
4781.0,10419
4782.0,10420
4782.0,10421
4782.0,10422
4783.0,10423
4783.0,10424
4783.0,10425
4784.0,10426
4784.0,10427
4784.0,10428
4784.0,10429
4784.0,10430
4785.0,10431
4785.0,10432
4785.0,10433
4785.0,10434
4785.0,10435
4785.0,10436
4785.0,10437
4785.0,10438
4785.0,10439
4786.0,10440
4786.0,10441
4787.0,10442
4788.0,10443
4788.0,10444
4788.0,10445
4788.0,10446
4788.0,10447
4788.0,10448
4788.0,10449
4788.0,10450
4788.0,10451
4788.0,10452
4788.0,10453
4788.0,10454
4788.0,10455
4788.0,10456
4788.0,10457
4788.0,10458
4788.0,10459
4788.0,10460
4789.0,10461
4789.0,10462
4790.0,10463
4790.0,10464
4790.0,10465
4790.0,10466
4791.0,10467
4791.0,10468
4791.0,10469
4791.0,10470
4791.0,10471
4791.0,10472
4791.0,10473
4791.0,10474
4791.0,10475
4791.0,10476
4793.0,10477
4793.0,10478
4794.0,10479
4794.0,10480
4795.0,10481
4795.0,10482
4795.0,10483
4795.0,10484
4796.0,10485
4796.0,10486
4796.0,10487
4796.0,10488
4796.0,10489
4796.0,10490
4797.0,10491
4797.0,10492
4797.0,10493
4798.0,10494
4798.0,10495
4798.0,10496
4798.0,10497
4798.0,10498
4798.0,10499
4798.0,10500
4798.0,10501
4798.0,10502
4798.0,10503
4798.0,10504
4798.0,10505
4798.0,10506
4798.0,10507
4798.0,10508
4799.0,10509
4799.0,10510
4800.0,10511
4800.0,10512
4800.0,10513
4801.0,10514
4801.0,10515
4801.0,10516
4801.0,10517
4802.0,10518
4803.0,10519
4804.0,10520
4804.0,10521
4804.0,10522
4805.0,10523
4805.0,10524
4805.0,10525
4805.0,10526
4805.0,10527
4805.0,10528
4805.0,10529
4805.0,10530
4805.0,10531
4805.0,10532
4805.0,10533
4805.0,10534
4805.0,10535
4805.0,10536
4805.0,10537
4807.0,10538
4808.0,10539
4808.0,10540
4808.0,10541
4808.0,10542
4808.0,10543
4808.0,10544
4809.0,10545
4810.0,10546
4811.0,10547
4811.0,10548
4811.0,10549
4811.0,10550
4812.0,10551
4812.0,10552
4812.0,10553
4813.0,10554
4814.0,10555
4814.0,10556
4815.0,10557
4816.0,10558
4816.0,10559
4816.0,10560
4816.0,10561
4816.0,10562
4816.0,10563
4816.0,10564
4816.0,10565
4816.0,10566
4816.0,10567
4816.0,10568
4816.0,10569
4817.0,10570
4817.0,10571
4817.0,10572
4818.0,10573
4819.0,10574
4819.0,10575
4819.0,10576
4819.0,10577
4819.0,10578
4819.0,10579
4820.0,10580
4821.0,10581
4821.0,10582
4821.0,10583
4821.0,10584
4821.0,10585
4821.0,10586
4821.0,10587
4821.0,10588
4823.0,10589
4823.0,10590
4823.0,10591
4823.0,10592
4823.0,10593
4823.0,10594
4824.0,10595
4824.0,10596
4824.0,10597
4824.0,10598
4824.0,10599
4824.0,10600
4825.0,10601
4825.0,10602
4826.0,10603
4826.0,10604
4826.0,10605
4826.0,10606
4826.0,10607
4826.0,10608
4827.0,10609
4827.0,10610
4827.0,10611
4827.0,10612
4828.0,10613
4828.0,10614
4829.0,10615
4829.0,10616
4829.0,10617
4829.0,10618
4829.0,10619
4829.0,10620
